indic_nrg,unit,geotime,date,value
B_101700,PC_DT,ES,2003-01-01,
B_101700,PC_DT,ES,2004-01-01,
B_101700,PC_DT,ES,2005-01-01,
B_101700,PC_DT,ES,2006-01-01,
B_101700,PC_DT,ES,2007-01-01,
B_101700,PC_DT,ES,2008-01-01,
B_101700,PC_DT,ES,2009-01-01,
B_101700,PC_DT,ES,2010-01-01,
B_101700,PC_DT,ES,2011-01-01,
B_101700,PC_DT,ES,2012-01-01,
B_101700,PC_DT,ES,2013-01-01,
B_101700,PC_DT,ES,2014-01-01,
B_101700,PC_DT,ES,2015-01-01,
B_101700,PC_DT,ES,2016-01-01,
B_101700,PC_DT,EU28,1990-01-01,-0.1
B_101700,PC_DT,EU28,1991-01-01,0.5
B_101700,PC_DT,EU28,1992-01-01,-1.9
B_101700,PC_DT,EU28,1993-01-01,-1.5
B_101700,PC_DT,EU28,1994-01-01,-2.0
B_101700,PC_DT,EU28,1995-01-01,-0.3
B_101700,PC_DT,EU28,1996-01-01,4.1
B_101700,PC_DT,EU28,1997-01-01,3.1
B_101700,PC_DT,EU28,1998-01-01,3.8
B_101700,PC_DT,EU28,1999-01-01,3.8
B_101700,PC_DT,EU28,2000-01-01,4.3
B_101700,PC_DT,EU28,2001-01-01,6.5
B_101700,PC_DT,EU28,2002-01-01,5.4
B_101700,PC_DT,EU28,2003-01-01,8.3
B_101700,PC_DT,EU28,2004-01-01,9.4
B_101700,PC_DT,EU28,2005-01-01,9.8
B_101700,PC_DT,EU28,2006-01-01,10.0
B_101700,PC_DT,EU28,2007-01-01,8.1
B_101700,PC_DT,EU28,2008-01-01,8.6
B_101700,PC_DT,EU28,2009-01-01,2.7
B_101700,PC_DT,EU28,2010-01-01,7.1
B_101700,PC_DT,EU28,2011-01-01,2.1
B_101700,PC_DT,EU28,2012-01-01,2.1
B_101700,PC_DT,EU28,2013-01-01,2.0
B_101700,PC_DT,EU28,2014-01-01,-2.1
B_101700,PC_DT,EU28,2015-01-01,0.0
B_101700,PC_DT,EU28,2016-01-01,2.0
B_101700,PC_DT,FI,1990-01-01,
B_101700,PC_DT,FI,1991-01-01,
B_101700,PC_DT,FI,1992-01-01,
B_101700,PC_DT,FI,1993-01-01,
B_101700,PC_DT,FI,1994-01-01,
B_101700,PC_DT,FI,1995-01-01,
B_101700,PC_DT,FI,1996-01-01,
B_101700,PC_DT,FI,1997-01-01,
B_101700,PC_DT,FI,1998-01-01,
B_101700,PC_DT,FI,1999-01-01,
B_101700,PC_DT,FI,2000-01-01,
B_101700,PC_DT,FI,2001-01-01,
B_101700,PC_DT,FI,2002-01-01,
B_101700,PC_DT,FI,2003-01-01,
B_101700,PC_DT,FI,2004-01-01,
B_101700,PC_DT,FI,2005-01-01,
B_101700,PC_DT,FI,2006-01-01,
B_101700,PC_DT,FI,2007-01-01,
B_101700,PC_DT,FI,2008-01-01,
B_101700,PC_DT,FI,2009-01-01,
B_101700,PC_DT,FI,2010-01-01,
B_101700,PC_DT,FI,2011-01-01,
B_101700,PC_DT,FI,2012-01-01,
B_101700,PC_DT,FI,2013-01-01,
B_101700,PC_DT,FI,2014-01-01,
B_101700,PC_DT,FI,2015-01-01,
B_101700,PC_DT,FI,2016-01-01,
B_101700,PC_DT,FR,1990-01-01,
B_101700,PC_DT,FR,1991-01-01,
B_101700,PC_DT,FR,1992-01-01,
B_101700,PC_DT,FR,1993-01-01,
B_101700,PC_DT,FR,1994-01-01,
B_101700,PC_DT,FR,1995-01-01,
B_101700,PC_DT,FR,1996-01-01,
B_101700,PC_DT,FR,1997-01-01,
B_101700,PC_DT,FR,1998-01-01,
B_101700,PC_DT,FR,1999-01-01,
B_101700,PC_DT,FR,2000-01-01,
B_101700,PC_DT,FR,2001-01-01,
B_101700,PC_DT,FR,2002-01-01,
B_101700,PC_DT,FR,2003-01-01,
B_101700,PC_DT,FR,2004-01-01,
B_101700,PC_DT,FR,2005-01-01,
B_101700,PC_DT,FR,2006-01-01,
B_101700,PC_DT,FR,2007-01-01,
B_101700,PC_DT,FR,2008-01-01,
B_101700,PC_DT,FR,2009-01-01,
B_101700,PC_DT,FR,2010-01-01,
B_101700,PC_DT,FR,2011-01-01,
B_101700,PC_DT,FR,2012-01-01,
B_101700,PC_DT,FR,2013-01-01,
B_101700,PC_DT,FR,2014-01-01,
B_101700,PC_DT,FR,2015-01-01,
B_101700,PC_DT,FR,2016-01-01,
B_101700,PC_DT,HR,1990-01-01,
B_101700,PC_DT,HR,1991-01-01,
B_101700,PC_DT,HR,1992-01-01,
B_101700,PC_DT,HR,1993-01-01,
B_101700,PC_DT,HR,1994-01-01,
B_101700,PC_DT,HR,1995-01-01,
B_101700,PC_DT,HR,1996-01-01,
B_101700,PC_DT,HR,1997-01-01,
B_101700,PC_DT,HR,1998-01-01,
B_101700,PC_DT,HR,1999-01-01,
B_101700,PC_DT,HR,2000-01-01,
B_101700,PC_DT,HR,2001-01-01,
B_101700,PC_DT,HR,2002-01-01,
B_101700,PC_DT,HR,2003-01-01,
B_101700,PC_DT,HR,2004-01-01,
B_101700,PC_DT,HR,2005-01-01,
B_101700,PC_DT,HR,2006-01-01,
B_101700,PC_DT,HR,2007-01-01,
B_101700,PC_DT,HR,2008-01-01,
B_101700,PC_DT,HR,2009-01-01,
B_101700,PC_DT,HR,2010-01-01,
B_101700,PC_DT,HR,2011-01-01,
B_101700,PC_DT,HR,2012-01-01,
B_101700,PC_DT,HR,2013-01-01,
B_101700,PC_DT,HR,2014-01-01,
B_101700,PC_DT,HR,2015-01-01,
B_101700,PC_DT,HR,2016-01-01,
B_101700,PC_DT,HU,1990-01-01,
B_101700,PC_DT,HU,1991-01-01,
B_101700,PC_DT,HU,1992-01-01,
B_101700,PC_DT,HU,1993-01-01,
B_101700,PC_DT,HU,1994-01-01,
B_101700,PC_DT,HU,1995-01-01,
B_101700,PC_DT,HU,1996-01-01,
B_101700,PC_DT,HU,1997-01-01,
B_101700,PC_DT,HU,1998-01-01,
B_101700,PC_DT,HU,1999-01-01,
B_101700,PC_DT,HU,2000-01-01,
B_101700,PC_DT,HU,2001-01-01,
B_101700,PC_DT,HU,2002-01-01,
B_101700,PC_DT,HU,2003-01-01,
B_101700,PC_DT,HU,2004-01-01,
B_101700,PC_DT,HU,2005-01-01,
B_101700,PC_DT,HU,2006-01-01,
B_101700,PC_DT,HU,2007-01-01,
B_101700,PC_DT,HU,2008-01-01,
B_101700,PC_DT,HU,2009-01-01,
B_101700,PC_DT,HU,2010-01-01,
B_101700,PC_DT,HU,2011-01-01,
B_101700,PC_DT,HU,2012-01-01,
B_101700,PC_DT,HU,2013-01-01,
B_101700,PC_DT,HU,2014-01-01,
B_101700,PC_DT,HU,2015-01-01,
B_101700,PC_DT,HU,2016-01-01,
B_101700,PC_DT,IE,1990-01-01,
B_101700,PC_DT,IE,1991-01-01,
B_101700,PC_DT,IE,1992-01-01,
B_101700,PC_DT,IE,1993-01-01,
B_101700,PC_DT,IE,1994-01-01,
B_101700,PC_DT,IE,1995-01-01,
B_101700,PC_DT,IE,1996-01-01,
B_101700,PC_DT,IE,1997-01-01,
B_101700,PC_DT,IE,1998-01-01,
B_101700,PC_DT,IE,1999-01-01,
B_101700,PC_DT,IE,2000-01-01,
B_101700,PC_DT,IE,2001-01-01,
B_101700,PC_DT,IE,2002-01-01,
B_101700,PC_DT,IE,2003-01-01,
B_101700,PC_DT,IE,2004-01-01,
B_101700,PC_DT,IE,2005-01-01,
B_101700,PC_DT,IE,2006-01-01,
B_101700,PC_DT,IE,2007-01-01,
B_101700,PC_DT,IE,2008-01-01,
B_101700,PC_DT,IE,2009-01-01,
B_101700,PC_DT,IE,2010-01-01,
B_101700,PC_DT,IE,2011-01-01,
B_101700,PC_DT,IE,2012-01-01,
B_101700,PC_DT,IE,2013-01-01,
B_101700,PC_DT,IE,2014-01-01,
B_101700,PC_DT,IE,2015-01-01,
B_101700,PC_DT,IE,2016-01-01,
B_101700,PC_DT,IS,1990-01-01,
B_101700,PC_DT,IS,1991-01-01,
B_101700,PC_DT,IS,1992-01-01,
B_101700,PC_DT,IS,1993-01-01,
B_101700,PC_DT,IS,1994-01-01,
B_101700,PC_DT,IS,1995-01-01,
B_101700,PC_DT,IS,1996-01-01,
B_101700,PC_DT,IS,1997-01-01,
B_101700,PC_DT,IS,1998-01-01,
B_101700,PC_DT,IS,1999-01-01,
B_101700,PC_DT,IS,2000-01-01,
B_101700,PC_DT,IS,2001-01-01,
B_101700,PC_DT,IS,2002-01-01,
B_101700,PC_DT,IS,2003-01-01,
B_101700,PC_DT,IS,2004-01-01,
B_101700,PC_DT,IS,2005-01-01,
B_101700,PC_DT,IS,2006-01-01,
B_101700,PC_DT,IS,2007-01-01,
B_101700,PC_DT,IS,2008-01-01,
B_101700,PC_DT,IS,2009-01-01,
B_101700,PC_DT,IS,2010-01-01,
B_101700,PC_DT,IS,2011-01-01,
B_101700,PC_DT,IS,2012-01-01,
B_101700,PC_DT,IS,2013-01-01,
B_101700,PC_DT,IS,2014-01-01,
B_101700,PC_DT,IS,2015-01-01,
B_101700,PC_DT,IS,2016-01-01,
B_101700,PC_DT,IT,1990-01-01,
B_101700,PC_DT,IT,1991-01-01,
B_101700,PC_DT,IT,1992-01-01,
B_101700,PC_DT,IT,1993-01-01,
B_101700,PC_DT,IT,1994-01-01,
B_101700,PC_DT,IT,1995-01-01,
B_101700,PC_DT,IT,1996-01-01,
B_101700,PC_DT,IT,1997-01-01,
B_101700,PC_DT,IT,1998-01-01,
B_101700,PC_DT,IT,1999-01-01,
B_101700,PC_DT,IT,2000-01-01,
B_101700,PC_DT,IT,2001-01-01,
B_101700,PC_DT,IT,2002-01-01,
B_101700,PC_DT,IT,2003-01-01,
B_101700,PC_DT,IT,2004-01-01,
B_101700,PC_DT,IT,2005-01-01,
B_101700,PC_DT,IT,2006-01-01,
B_101700,PC_DT,IT,2007-01-01,
B_101700,PC_DT,IT,2008-01-01,
B_101700,PC_DT,IT,2009-01-01,
B_101700,PC_DT,IT,2010-01-01,
B_101700,PC_DT,IT,2011-01-01,
B_101700,PC_DT,IT,2012-01-01,
B_101700,PC_DT,IT,2013-01-01,
B_101700,PC_DT,IT,2014-01-01,
B_101700,PC_DT,IT,2015-01-01,
B_101700,PC_DT,IT,2016-01-01,
B_101700,PC_DT,LT,1990-01-01,
B_101700,PC_DT,LT,1991-01-01,
B_101700,PC_DT,LT,1992-01-01,
B_101700,PC_DT,LT,1993-01-01,
B_101700,PC_DT,LT,1994-01-01,
B_101700,PC_DT,LT,1995-01-01,
B_101700,PC_DT,LT,1996-01-01,
B_101700,PC_DT,LT,1997-01-01,
B_101700,PC_DT,LT,1998-01-01,
B_101700,PC_DT,LT,1999-01-01,
B_101700,PC_DT,LT,2000-01-01,
B_101700,PC_DT,LT,2001-01-01,
B_101700,PC_DT,LT,2002-01-01,
B_101700,PC_DT,LT,2003-01-01,
B_101700,PC_DT,LT,2004-01-01,
B_101700,PC_DT,LT,2005-01-01,
B_101700,PC_DT,LT,2006-01-01,
B_101700,PC_DT,LT,2007-01-01,
B_101700,PC_DT,LT,2008-01-01,
B_101700,PC_DT,LT,2009-01-01,
B_101700,PC_DT,LT,2010-01-01,
B_101700,PC_DT,LT,2011-01-01,
B_101700,PC_DT,LT,2012-01-01,
B_101700,PC_DT,LT,2013-01-01,
B_101700,PC_DT,LT,2014-01-01,
B_101700,PC_DT,LT,2015-01-01,
B_101700,PC_DT,LT,2016-01-01,
B_101700,PC_DT,LU,1990-01-01,
B_101700,PC_DT,LU,1991-01-01,
B_101700,PC_DT,LU,1992-01-01,
B_101700,PC_DT,LU,1993-01-01,
B_101700,PC_DT,LU,1994-01-01,
B_101700,PC_DT,LU,1995-01-01,
B_101700,PC_DT,LU,1996-01-01,
B_101700,PC_DT,LU,1997-01-01,
B_101700,PC_DT,LU,1998-01-01,
B_101700,PC_DT,LU,1999-01-01,
B_101700,PC_DT,LU,2000-01-01,
B_101700,PC_DT,LU,2001-01-01,
B_101700,PC_DT,LU,2002-01-01,
B_101700,PC_DT,LU,2003-01-01,
B_101700,PC_DT,LU,2004-01-01,
B_101700,PC_DT,LU,2005-01-01,
B_101700,PC_DT,LU,2006-01-01,
B_101700,PC_DT,LU,2007-01-01,
B_101700,PC_DT,LU,2008-01-01,
B_101700,PC_DT,LU,2009-01-01,
B_101700,PC_DT,LU,2010-01-01,
B_101700,PC_DT,LU,2011-01-01,
B_101700,PC_DT,LU,2012-01-01,
B_101700,PC_DT,LU,2013-01-01,
B_101700,PC_DT,LU,2014-01-01,
B_101700,PC_DT,LU,2015-01-01,
B_101700,PC_DT,LU,2016-01-01,
B_101700,PC_DT,LV,1990-01-01,
B_101700,PC_DT,LV,1991-01-01,
B_101700,PC_DT,LV,1992-01-01,
B_101700,PC_DT,LV,1993-01-01,
B_101700,PC_DT,LV,1994-01-01,
B_101700,PC_DT,LV,1995-01-01,
B_101700,PC_DT,LV,1996-01-01,
B_101700,PC_DT,LV,1997-01-01,
B_101700,PC_DT,LV,1998-01-01,
B_101700,PC_DT,LV,1999-01-01,
B_101700,PC_DT,LV,2000-01-01,
B_101700,PC_DT,LV,2001-01-01,
B_101700,PC_DT,LV,2002-01-01,
B_101700,PC_DT,LV,2003-01-01,
B_101700,PC_DT,LV,2004-01-01,
B_101700,PC_DT,LV,2005-01-01,
B_101700,PC_DT,LV,2006-01-01,
B_101700,PC_DT,LV,2007-01-01,
B_101700,PC_DT,LV,2008-01-01,
B_101700,PC_DT,LV,2009-01-01,
B_101700,PC_DT,LV,2010-01-01,
B_101700,PC_DT,LV,2011-01-01,
B_101700,PC_DT,LV,2012-01-01,
B_101700,PC_DT,LV,2013-01-01,
B_101700,PC_DT,LV,2014-01-01,
B_101700,PC_DT,LV,2015-01-01,
B_101700,PC_DT,LV,2016-01-01,
B_101700,PC_DT,ME,1990-01-01,
B_101700,PC_DT,ME,1991-01-01,
B_101700,PC_DT,ME,1992-01-01,
B_101700,PC_DT,ME,1993-01-01,
B_101700,PC_DT,ME,1994-01-01,
B_101700,PC_DT,ME,1995-01-01,
B_101700,PC_DT,ME,1996-01-01,
B_101700,PC_DT,ME,1997-01-01,
B_101700,PC_DT,ME,1998-01-01,
B_101700,PC_DT,ME,1999-01-01,
B_101700,PC_DT,ME,2000-01-01,
B_101700,PC_DT,ME,2001-01-01,
B_101700,PC_DT,ME,2002-01-01,
B_101700,PC_DT,ME,2003-01-01,
B_101700,PC_DT,ME,2004-01-01,
B_101700,PC_DT,ME,2005-01-01,
B_101700,PC_DT,ME,2006-01-01,
B_101700,PC_DT,ME,2007-01-01,
B_101700,PC_DT,ME,2008-01-01,
B_101700,PC_DT,ME,2009-01-01,
B_101700,PC_DT,ME,2010-01-01,
B_101700,PC_DT,ME,2011-01-01,
B_101700,PC_DT,ME,2012-01-01,
B_101700,PC_DT,ME,2013-01-01,
B_101700,PC_DT,ME,2014-01-01,
B_101700,PC_DT,ME,2015-01-01,
B_101700,PC_DT,ME,2016-01-01,
B_101700,PC_DT,MK,1990-01-01,
B_101700,PC_DT,MK,1991-01-01,
B_101700,PC_DT,MK,1992-01-01,
B_101700,PC_DT,MK,1993-01-01,
B_101700,PC_DT,MK,1994-01-01,
B_101700,PC_DT,MK,1995-01-01,
B_101700,PC_DT,MK,1996-01-01,
B_101700,PC_DT,MK,1997-01-01,
B_101700,PC_DT,MK,1998-01-01,
B_101700,PC_DT,MK,1999-01-01,
B_101700,PC_DT,MK,2000-01-01,
B_101700,PC_DT,MK,2001-01-01,
B_101700,PC_DT,MK,2002-01-01,
B_101700,PC_DT,MK,2003-01-01,
B_101700,PC_DT,MK,2004-01-01,
B_101700,PC_DT,MK,2005-01-01,
B_101700,PC_DT,MK,2006-01-01,
B_101700,PC_DT,MK,2007-01-01,
B_101700,PC_DT,MK,2008-01-01,
B_101700,PC_DT,MK,2009-01-01,
B_101700,PC_DT,MK,2010-01-01,
B_101700,PC_DT,MK,2011-01-01,
B_101700,PC_DT,MK,2012-01-01,
B_101700,PC_DT,MK,2013-01-01,
B_101700,PC_DT,MK,2014-01-01,
B_101700,PC_DT,MK,2015-01-01,
B_101700,PC_DT,MK,2016-01-01,
B_101700,PC_DT,MT,1990-01-01,
B_101700,PC_DT,MT,1991-01-01,
B_101700,PC_DT,MT,1992-01-01,
B_101700,PC_DT,MT,1993-01-01,
B_101700,PC_DT,MT,1994-01-01,
B_101700,PC_DT,MT,1995-01-01,
B_101700,PC_DT,MT,1996-01-01,
B_101700,PC_DT,MT,1997-01-01,
B_101700,PC_DT,MT,1998-01-01,
B_101700,PC_DT,MT,1999-01-01,
B_101700,PC_DT,MT,2000-01-01,
B_101700,PC_DT,MT,2001-01-01,
B_101700,PC_DT,MT,2002-01-01,
B_101700,PC_DT,MT,2003-01-01,
B_101700,PC_DT,MT,2004-01-01,
B_101700,PC_DT,MT,2005-01-01,
B_101700,PC_DT,MT,2006-01-01,
B_101700,PC_DT,MT,2007-01-01,
B_101700,PC_DT,MT,2008-01-01,
B_101700,PC_DT,MT,2009-01-01,
B_101700,PC_DT,MT,2010-01-01,
B_101700,PC_DT,MT,2011-01-01,
B_101700,PC_DT,MT,2012-01-01,
B_101700,PC_DT,MT,2013-01-01,
B_101700,PC_DT,MT,2014-01-01,
B_101700,PC_DT,MT,2015-01-01,
B_101700,PC_DT,MT,2016-01-01,
B_101700,PC_DT,NL,1990-01-01,
B_101700,PC_DT,NL,1991-01-01,
B_101700,PC_DT,NL,1992-01-01,
B_101700,PC_DT,NL,1993-01-01,
B_101700,PC_DT,NL,1994-01-01,
B_101700,PC_DT,NL,1995-01-01,
B_101700,PC_DT,NL,1996-01-01,
B_101700,PC_DT,NL,1997-01-01,
B_101700,PC_DT,NL,1998-01-01,
B_101700,PC_DT,NL,1999-01-01,
B_101700,PC_DT,NL,2000-01-01,
B_101700,PC_DT,NL,2001-01-01,
B_101700,PC_DT,NL,2002-01-01,
B_101700,PC_DT,NL,2003-01-01,
B_101700,PC_DT,NL,2004-01-01,
B_101700,PC_DT,NL,2005-01-01,
B_101700,PC_DT,NL,2006-01-01,
B_101700,PC_DT,NL,2007-01-01,
B_101700,PC_DT,NL,2008-01-01,
B_101700,PC_DT,NL,2009-01-01,
B_101700,PC_DT,NL,2010-01-01,
B_101700,PC_DT,NL,2011-01-01,
B_101700,PC_DT,NL,2012-01-01,
B_101700,PC_DT,NL,2013-01-01,
B_101700,PC_DT,NL,2014-01-01,
B_101700,PC_DT,NL,2015-01-01,
B_101700,PC_DT,NL,2016-01-01,
B_101700,PC_DT,NO,1990-01-01,
B_101700,PC_DT,NO,1991-01-01,
B_101700,PC_DT,NO,1992-01-01,
B_101700,PC_DT,NO,1993-01-01,
B_101700,PC_DT,NO,1994-01-01,
B_101700,PC_DT,NO,1995-01-01,
B_101700,PC_DT,NO,1996-01-01,
B_101700,PC_DT,NO,1997-01-01,
B_101700,PC_DT,NO,1998-01-01,
B_101700,PC_DT,NO,1999-01-01,
B_101700,PC_DT,NO,2000-01-01,
B_101700,PC_DT,NO,2001-01-01,
B_101700,PC_DT,NO,2002-01-01,
B_101700,PC_DT,NO,2003-01-01,
B_101700,PC_DT,NO,2004-01-01,
B_101700,PC_DT,NO,2005-01-01,
B_101700,PC_DT,NO,2006-01-01,
B_101700,PC_DT,NO,2007-01-01,
B_101700,PC_DT,NO,2008-01-01,
B_101700,PC_DT,NO,2009-01-01,
B_101700,PC_DT,NO,2010-01-01,
B_101700,PC_DT,NO,2011-01-01,
B_101700,PC_DT,NO,2012-01-01,
B_101700,PC_DT,NO,2013-01-01,
B_101700,PC_DT,NO,2014-01-01,
B_101700,PC_DT,NO,2015-01-01,
B_101700,PC_DT,NO,2016-01-01,
B_101700,PC_DT,PL,1990-01-01,
B_101700,PC_DT,PL,1991-01-01,
B_101700,PC_DT,PL,1992-01-01,
B_101700,PC_DT,PL,1993-01-01,
B_101700,PC_DT,PL,1994-01-01,
B_101700,PC_DT,PL,1995-01-01,
B_101700,PC_DT,PL,1996-01-01,
B_101700,PC_DT,PL,1997-01-01,
B_101700,PC_DT,PL,1998-01-01,
B_101700,PC_DT,PL,1999-01-01,
B_101700,PC_DT,PL,2000-01-01,
B_101700,PC_DT,PL,2001-01-01,
B_101700,PC_DT,PL,2002-01-01,
B_101700,PC_DT,PL,2003-01-01,
B_101700,PC_DT,PL,2004-01-01,
B_101700,PC_DT,PL,2005-01-01,
B_101700,PC_DT,PL,2006-01-01,
B_101700,PC_DT,PL,2007-01-01,
B_101700,PC_DT,PL,2008-01-01,
B_101700,PC_DT,PL,2009-01-01,
B_101700,PC_DT,PL,2010-01-01,
B_101700,PC_DT,PL,2011-01-01,
B_101700,PC_DT,PL,2012-01-01,
B_101700,PC_DT,PL,2013-01-01,
B_101700,PC_DT,PL,2014-01-01,
B_101700,PC_DT,PL,2015-01-01,
B_101700,PC_DT,PL,2016-01-01,
B_101700,PC_DT,PT,1990-01-01,
B_101700,PC_DT,PT,1991-01-01,
B_101700,PC_DT,PT,1992-01-01,
B_101700,PC_DT,PT,1993-01-01,
B_101700,PC_DT,PT,1994-01-01,
B_101700,PC_DT,PT,1995-01-01,
B_101700,PC_DT,PT,1996-01-01,
B_101700,PC_DT,PT,1997-01-01,
B_101700,PC_DT,PT,1998-01-01,
B_101700,PC_DT,PT,1999-01-01,
B_101700,PC_DT,PT,2000-01-01,
B_101700,PC_DT,PT,2001-01-01,
B_101700,PC_DT,PT,2002-01-01,
B_101700,PC_DT,PT,2003-01-01,
B_101700,PC_DT,PT,2004-01-01,
B_101700,PC_DT,PT,2005-01-01,
B_101700,PC_DT,PT,2006-01-01,
B_101700,PC_DT,PT,2007-01-01,
B_101700,PC_DT,PT,2008-01-01,
B_101700,PC_DT,PT,2009-01-01,
B_101700,PC_DT,PT,2010-01-01,
B_101700,PC_DT,PT,2011-01-01,
B_101700,PC_DT,PT,2012-01-01,
B_101700,PC_DT,PT,2013-01-01,
B_101700,PC_DT,PT,2014-01-01,
B_101700,PC_DT,PT,2015-01-01,
B_101700,PC_DT,PT,2016-01-01,
B_101700,PC_DT,RO,1990-01-01,
B_101700,PC_DT,RO,1991-01-01,
B_101700,PC_DT,RO,1992-01-01,
B_101700,PC_DT,RO,1993-01-01,
B_101700,PC_DT,RO,1994-01-01,
B_101700,PC_DT,RO,1995-01-01,
B_101700,PC_DT,RO,1996-01-01,
B_101700,PC_DT,RO,1997-01-01,
B_101700,PC_DT,RO,1998-01-01,
B_101700,PC_DT,RO,1999-01-01,
B_101700,PC_DT,RO,2000-01-01,
B_101700,PC_DT,RO,2001-01-01,
B_101700,PC_DT,RO,2002-01-01,
B_101700,PC_DT,RO,2003-01-01,
B_101700,PC_DT,RO,2004-01-01,
B_101700,PC_DT,RO,2005-01-01,
B_101700,PC_DT,RO,2006-01-01,
B_101700,PC_DT,RO,2007-01-01,
B_101700,PC_DT,RO,2008-01-01,
B_101700,PC_DT,RO,2009-01-01,
B_101700,PC_DT,RO,2010-01-01,
B_101700,PC_DT,RO,2011-01-01,
B_101700,PC_DT,RO,2012-01-01,
B_101700,PC_DT,RO,2013-01-01,
B_101700,PC_DT,RO,2014-01-01,
B_101700,PC_DT,RO,2015-01-01,
B_101700,PC_DT,RO,2016-01-01,
B_101700,PC_DT,RS,1990-01-01,
B_101700,PC_DT,RS,1991-01-01,
B_101700,PC_DT,RS,1992-01-01,
B_101700,PC_DT,RS,1993-01-01,
B_101700,PC_DT,RS,1994-01-01,
B_101700,PC_DT,RS,1995-01-01,
B_101700,PC_DT,RS,1996-01-01,
B_101700,PC_DT,RS,1997-01-01,
B_101700,PC_DT,RS,1998-01-01,
B_101700,PC_DT,RS,1999-01-01,
B_101700,PC_DT,RS,2000-01-01,
B_101700,PC_DT,RS,2001-01-01,
B_101700,PC_DT,RS,2002-01-01,
B_101700,PC_DT,RS,2003-01-01,
B_101700,PC_DT,RS,2004-01-01,
B_101700,PC_DT,RS,2005-01-01,
B_101700,PC_DT,RS,2006-01-01,
B_101700,PC_DT,RS,2007-01-01,
B_101700,PC_DT,RS,2008-01-01,
B_101700,PC_DT,RS,2009-01-01,
B_101700,PC_DT,RS,2010-01-01,
B_101700,PC_DT,RS,2011-01-01,
B_101700,PC_DT,RS,2012-01-01,
B_101700,PC_DT,RS,2013-01-01,
B_101700,PC_DT,RS,2014-01-01,
B_101700,PC_DT,RS,2015-01-01,
B_101700,PC_DT,RS,2016-01-01,
B_101700,PC_DT,SE,1990-01-01,
B_101700,PC_DT,SE,1991-01-01,
B_101700,PC_DT,SE,1992-01-01,
B_101700,PC_DT,SE,1993-01-01,
B_101700,PC_DT,SE,1994-01-01,
B_101700,PC_DT,SE,1995-01-01,
B_101700,PC_DT,SE,1996-01-01,
B_101700,PC_DT,SE,1997-01-01,
B_101700,PC_DT,SE,1998-01-01,
B_101700,PC_DT,SE,1999-01-01,
B_101700,PC_DT,SE,2000-01-01,
B_101700,PC_DT,SE,2001-01-01,
B_101700,PC_DT,SE,2002-01-01,
B_101700,PC_DT,SE,2003-01-01,
B_101700,PC_DT,SE,2004-01-01,
B_101700,PC_DT,SE,2005-01-01,
B_101700,PC_DT,SE,2006-01-01,
B_101700,PC_DT,SE,2007-01-01,
B_101700,PC_DT,SE,2008-01-01,
B_101700,PC_DT,SE,2009-01-01,
B_101700,PC_DT,SE,2010-01-01,
B_101700,PC_DT,SE,2011-01-01,
B_101700,PC_DT,SE,2012-01-01,
B_101700,PC_DT,SE,2013-01-01,
B_101700,PC_DT,SE,2014-01-01,
B_101700,PC_DT,SE,2015-01-01,
B_101700,PC_DT,SE,2016-01-01,
B_101700,PC_DT,SI,1990-01-01,
B_101700,PC_DT,SI,1991-01-01,
B_101700,PC_DT,SI,1992-01-01,
B_101700,PC_DT,SI,1993-01-01,
B_101700,PC_DT,SI,1994-01-01,
B_101700,PC_DT,SI,1995-01-01,
B_101700,PC_DT,SI,1996-01-01,
B_101700,PC_DT,SI,1997-01-01,
B_101700,PC_DT,SI,1998-01-01,
B_101700,PC_DT,SI,1999-01-01,
B_101700,PC_DT,SI,2000-01-01,
B_101700,PC_DT,SI,2001-01-01,
B_101700,PC_DT,SI,2002-01-01,
B_101700,PC_DT,SI,2003-01-01,
B_101700,PC_DT,SI,2004-01-01,
B_101700,PC_DT,SI,2005-01-01,
B_101700,PC_DT,SI,2006-01-01,
B_101700,PC_DT,SI,2007-01-01,
B_101700,PC_DT,SI,2008-01-01,
B_101700,PC_DT,SI,2009-01-01,
B_101700,PC_DT,SI,2010-01-01,
B_101700,PC_DT,SI,2011-01-01,
B_101700,PC_DT,SI,2012-01-01,
B_101700,PC_DT,SI,2013-01-01,
B_101700,PC_DT,SI,2014-01-01,
B_101700,PC_DT,SI,2015-01-01,
B_101700,PC_DT,SI,2016-01-01,
B_101700,PC_DT,SK,1990-01-01,
B_101700,PC_DT,SK,1991-01-01,
B_101700,PC_DT,SK,1992-01-01,
B_101700,PC_DT,SK,1993-01-01,
B_101700,PC_DT,SK,1994-01-01,
B_101700,PC_DT,SK,1995-01-01,
B_101700,PC_DT,SK,1996-01-01,
B_101700,PC_DT,SK,1997-01-01,
B_101700,PC_DT,SK,1998-01-01,
B_101700,PC_DT,SK,1999-01-01,
B_101700,PC_DT,SK,2000-01-01,
B_101700,PC_DT,SK,2001-01-01,
B_101700,PC_DT,SK,2002-01-01,
B_101700,PC_DT,SK,2003-01-01,
B_101700,PC_DT,SK,2004-01-01,
B_101700,PC_DT,SK,2005-01-01,
B_101700,PC_DT,SK,2006-01-01,
B_101700,PC_DT,SK,2007-01-01,
B_101700,PC_DT,SK,2008-01-01,
B_101700,PC_DT,SK,2009-01-01,
B_101700,PC_DT,SK,2010-01-01,
B_101700,PC_DT,SK,2011-01-01,
